pal_va,name,object_file,source_file,source_path,source_line
0x001BFA30,ChandelierDL,chandelier.o,,,
0x001BFCE0,RequestClipCollision,clipCollisionManager.o,,,
0x001BFCA0,CreateClipCollisionManagerGObj,clipCollisionManager.o,,,
0x001C5470,scaleAndAddVectorXYZ,clothAnimation.o,,,
0x001C5638,checkOverThePlane,clothAnimation.o,,,
0x001C4FC0,MoveChainExtendedWeight,clothAnimation.o,,,
0x001C5200,GetChainExWeightGlobalQuaternion,clothAnimation.o,,,
0x001C54B8,tensionMoveNoReduce,clothAnimation.o,,,
0x001C50E0,DeleteChainExtendedWeight,clothAnimation.o,,,
0x001C5120,ResetClothAnimation,clothAnimation.o,,,
0x001C0FE8,GetClothAnimation,clothAnimation.o,,,
0x001C47D8,GetCloth4D,clothAnimation.o,,,
0x001C53F0,getXZInvLength,clothAnimation.o,,,
0x001C5418,getXZLengthSquare,clothAnimation.o,,,
0x001C2590,DispClothMesh,clothAnimation.o,,,
0x001C2160,InitClothes,clothAnimation.o,,,
0x001BFD38,TestDispChainAnimation,clothAnimation.o,,,
0x001C08B0,GetChainAnimation,clothAnimation.o,,,
0x001C2650,DispMeshWire,clothAnimation.o,,,
0x001C5510,tensionMove,clothAnimation.o,,,
0x001C53C8,getXZLength,clothAnimation.o,,,
0x001C2890,DispCloth4D,clothAnimation.o,,,
0x001C53A8,FSqrtInv,clothAnimation.o,,,
0x001C5108,GetChainNodeID,clothAnimation.o,,,
0x001C4FD8,InitChainVelocity,clothAnimation.o,,,
0x001C52C8,GetChainCollision,clothAnimation.o,,,
0x001C5678,checkFrontAcross,clothAnimation.o,,,
0x001C4F18,GetChainNodeGlobalQuaternion,clothAnimation.o,,,
0x001C5770,getCloth4D_planeClip,clothAnimation.o,,,
0x001C5578,getCrossPoint,clothAnimation.o,,,
0x001C4A38,InitCloth4D,clothAnimation.o,,,
0x001C5438,subAndGetInvLength,clothAnimation.o,,,
0x001C0EB8,SetChainExtendedWeight,clothAnimation.o,,,
0x001C5498,scaleVectorXZ,clothAnimation.o,,,
0x001C56E8,LockZAnimation,clothAnimation.o,,,
0x001BFF30,GetChainExWeightGlobalPos,clothAnimation.o,,,
0x001C1E80,InitChains,clothAnimation.o,,,
0x001C58F0,ClothTestDL,clothTest.o,,,
0x001C58E8,ClothTestGeo,clothTest.o,,,
0x001C5898,InitClothTestGeo,clothTest.o,,,
0x001C7ED0,SetDarkVolumeEffect,darkVolume.o,,,
0x001C8148,GetGameOverEffectCenterPosition,darkVolume.o,,,
0x001C8340,ExecGameOverEffect,darkVolume.o,,,
0x001C83E0,StartQueenAttackEffect,darkVolume.o,,,
0x001C8338,DarkVolumeDL,darkVolume.o,,,
0x001C8328,InitDarkVolumeGeo,darkVolume.o,,,
0x001C8158,InitGameOverEffect,darkVolume.o,,,
0x001C7EE8,DispGameOverEffect,darkVolume.o,,,
0x001C8348,StartGameOverEffect,darkVolume.o,,,
0x001C8438,ResetGameOverEffect,darkVolume.o,,,
0x001C8330,DarkVolumeGeo,darkVolume.o,,,
0x001C9A98,EffectTool,effectTool.o,,,
0x001CAD38,EnemySetfAppearAll,enemy.o,,,
0x001CAD20,EnemyAI,enemy.o,,,
0x001CAEB0,enemySetParticleDie,enemy.o,,,
0x001CB1B0,RandomizeEnemy,enemy.o,,,
0x001CAC50,EnemyDL,enemy.o,,,
0x001CAD88,EnemySetfDisappearAll,enemy.o,,,
0x001CB250,GetEnemyDefLife,enemy.o,,,
0x001CAF38,ReviveEnemyParticle,enemy.o,,,
0x001CB278,ResetEnemyPositionInfo,enemy.o,,,
0x001CB0F8,SetEnemyHitGeometryAction,enemy.o,,,
0x001CA7E0,InitEnemyGeo,enemy.o,,,
0x001CADD8,EnemySetfDisappear,enemy.o,,,
0x001CABB8,DisplayEnemy,enemy.o,,,
0x001CACB0,DemoMotionGeo,enemy.o,,,
0x001CAF78,EnemyGetNSafeParts,enemy.o,,,
0x001CAFC0,EnemyDeleteParticle,enemy.o,,,
0x001CA5E8,CheckEnemyHit,enemy.o,,,
0x001CA980,EnemyGeo,enemy.o,,,
0x001CB1E0,SetEnemyWingRatio,enemy.o,,,
0x001CB108,InitDemoMotionGeo,enemy.o,,,
0x001CB1A0,GetEnemyHitNodeFlag,enemy.o,,,
0x001CAF58,isExistEnemyParticle,enemy.o,,,
0x001CB220,GetEnemyBattleType,enemy.o,,,
0x001CA3F0,EnemyCheckHit,enemy.o,,,
0x001CAD28,SetEnemyFootPrintSwitch,enemy.o,,,
0x001CB1F0,CanThisEnemyFly,enemy.o,,,
0x001CB318,SetEnemyStonizedVisual,enemy.o,,,
0x001CB158,HotInitDemoMotionGeo,enemy.o,,,
0x001CACD8,SetEnemyDissolve,enemy.o,,,
0x001CB868,InitEnemyFootPrint,enemyParts.o,,,
0x001CBF78,DispEnemyEye,enemyParts.o,,,
0x001CBF10,UpdateEnemyEye,enemyParts.o,,,
0x001CBD50,DispEnemyFootPrints,enemyParts.o,,,
0x001CBB28,ExecEnemyFootPrints,enemyParts.o,,,
0x001CBD70,InitPointBlur,enemyParts.o,,,
0x001CB370,UpdatePointBlur,enemyParts.o,,,
0x001CB570,InitEnemyEye,enemyParts.o,,,
0x001CBCA0,EntryEnemyFootPrint,enemyParts.o,,,
0x001CC000,ResetEnemyEye,enemyParts.o,,,
0x001CBEB0,DispPointBlur,enemyParts.o,,,
0x001CC6D8,FlagGeo,flag.o,,,
0x001CC7C8,FlagDL,flag.o,,,
0x001CC138,InitFlagGeo,flag.o,,,
0x001CC9C8,GetFlyLimitHeight,flyManager.o,,,
0x001CC980,DispFlyInfo,flyManager.o,,,
0x001CC9C0,InitFlyManager,flyManager.o,,,
0x001CC9A8,InitFlyInfo,flyManager.o,,,
0x001CCA98,GetFlyLimitClearance,flyManager.o,,,
0x001CDA08,StopSEPackage,frameDependSequence.o,,,
0x001CDA10,InitFrameDependSequence,frameDependSequence.o,,,
0x001CD9F0,StopSEPackageWithGroupVariation,frameDependSequence.o,,,
0x001CD9E0,ExecuteSEPackageWithVolumeRate,frameDependSequence.o,,,
0x001CD9D8,ExecuteSEPackage,frameDependSequence.o,,,
0x001CD9B8,ExecuteSEPackageWithGroupVariation,frameDependSequence.o,,,
0x001CD400,ExecFrameDependSequence,frameDependSequence.o,,,
0x001CE200,GirlAI,girl.o,,,
0x001CDF28,GirlGeo,girl.o,,,
0x001CDD98,InitGirlGeo,girl.o,,,
0x001CE1C8,GirlDL,girl.o,,,
0x001CE208,SetGirlClothDispSwitch,girl.o,,,
0x001CE428,GirlForceFieldDL,girlForceField.o,,,
0x001CE3A8,InitGirlForceFieldGeo,girlForceField.o,,,
0x001CE260,GirlForceFieldGeo,girlForceField.o,,,
0x001CEB10,HandManager,handManager.o,,,
0x001D05B0,ReviveCarryableItemsWithBoundary,item.o,,,
0x001CEE68,ThrowItem,item.o,,,
0x001D04C8,IsBombExplode,item.o,,,
0x001D0160,ItemGeo,item.o,,,
0x001D0320,BreakItemFromOutside,item.o,,,
0x001D04E0,GetBombTorchGObj,item.o,,,
0x001D0808,StopItemExplodeAnimationAll,item.o,,,
0x001D06A8,ReviveAllCarryableItemsWithRandomVelocity,item.o,,,
0x001D04B0,IsItemHoldable,item.o,,,
0x001D07D0,CheckItemDead,item.o,,,
0x001CEDF8,ReleaseItem,item.o,,,
0x001D0258,ItemDL,item.o,,,
0x001CEC80,HoldItem,item.o,,,
0x001D0508,ReviveAllCarryableItems,item.o,,,
0x001D04A0,GetItemKind,item.o,,,
0x001D08A0,ReviveAllCarryableItemsWithNonSleepFrame,item.o,,,
0x001CEED8,InitItemGeo,item.o,,,
0x001D0470,CheckCarryableItem,item.o,,,
0x001D0958,Draw2DLine,lineManager.o,,,
0x001D0CE0,_getLine,lineManager.o,,,
0x001D1188,DrawLineG,lineManager.o,,,
0x001D10F0,DrawLine,lineManager.o,,,
0x001D0A78,Draw2DLineSeg_Start,lineManager.o,,,
0x001D0B28,Draw2DLineG,lineManager.o,,,
0x001D0A88,Draw2DLineSeg_Loop,lineManager.o,,,
0x001D1270,SetLodLevel,lodManager.o,,,
0x001D14C8,InitMotionMemorySize,motionFileManager.o,,,
0x001D14D8,AddMotionMemorySize,motionFileManager.o,,,
0x001D1518,ResetDynamicMotionManager,motionFileManager.o,,,
0x001D1560,ResetStatic2MotionManager,motionFileManager.o,,,
0x001D13F8,InitMotionFile,motionFileManager.o,,,
0x001D1500,GetMotionMemorySize,motionFileManager.o,,,
0x001D15A0,CheckMotionIncludeFacialData,motionFileManager.o,,,
0x001DD000,SetDirectMotionProgramInterpInfo,motionManager.o,,,
0x001DCF80,SetHitCollisionDisplay,motionManager.o,,,
0x001DC700,GetMatrixOfMotion,motionManager.o,,,
0x001DD240,upperFieldCheck,motionManager.o,,,
0x001DC1D0,GetGeometryOfMotion,motionManager.o,,,
0x001DD210,GetWallVector,motionManager.o,,,
0x001D4B08,EditRotEmphasys,motionManager.o,,,
0x001DCEC0,SkelTestGeo,motionManager.o,,,
0x001DD2A0,getGeometryOfMotion,motionManager.o,,,
0x001DCF90,ResetMotionProgramInterpInfo,motionManager.o,,,
0x001DCE68,SkelTest,motionManager.o,,,
0x001D7520,landingFieldAction,motionManager.o,,,
0x001E0D70,InitMotionOrient,motionOrientManager.o,,,
0x001DEFF0,SetMotionRequest,motionOrientManager.o,,,
0x001E0A98,GetMotionOrient,motionOrientManager.o,,,
0x001E0758,SetNodeRotationLimitDataTable,motionOrientManager.o,,,
0x001E0F10,ExecutePauseSlipProc,motionOrientManager.o,,,
0x001E0BB8,CopyBlendMotionDataSource,motionOrientManager.o,,,
0x001E0D00,SetParallelMotionTable,motionOrientManager.o,,,
0x001E0E40,ExecuteSlipProc,motionOrientManager.o,,,
0x001DD8A8,UpdateFrameCounter,motionOrientManager.o,,,
0x001E0CD8,SetParallelMotionTableWithNoRequest,motionOrientManager.o,,,
0x001E0E10,GetCurrentMotionDirectionAdjustFlag,motionOrientManager.o,,,
0x001DD5F0,GetNbMotionFrames,motionOrientManager.o,,,
0x001DE978,ForTest_ForceShiftMotion,motionOrientManager.o,,,
0x001E0B20,getMotionOrient,motionOrientManager.o,,,
0x001DD6F8,GetMotionPlaySpeedRatio,motionOrientManager.o,,,
0x001E05A0,ExecMotionOrient,motionOrientManager.o,,,
0x001E1E20,modeMessage,motionViewer.o,,,
0x001E2550,MotionViewer,motionViewer.o,,,
0x001E2F40,InitMoveColTestGeo,moveColTest.o,,,
0x001E2D60,MoveColTestGeo,moveColTest.o,,,
0x001E2F38,MoveColTestDL,moveColTest.o,,,
0x001E3148,DispMultiBgaManager,multiBgaManager.o,,,
0x001E3278,DispMultiBgaManagerWithKind,multiBgaManager.o,,,
0x001E3070,EntryMultiBgaManager,multiBgaManager.o,,,
0x001E30D8,EntryMultiBgaManagerSensitive,multiBgaManager.o,,,
0x001E3208,EntryMultiBgaManagerNoKind,multiBgaManager.o,,,
0x001E2FB0,InitMultiBgaManager,multiBgaManager.o,,,
0x001E52E8,GetParticleEffectData,particleEffect.o,,,
0x001E5398,GetParticleLoopFlag,particleEffect.o,,,
0x001E5120,SetParticleEffectActiveSensing,particleEffect.o,,,
0x001E53C8,ParticleEffects_SetAllGoal,particleEffect.o,,,
0x001E5190,GetParticleEffectPackage,particleEffect.o,,,
0x001E4FD0,InitParticleEffects,particleEffect.o,,,
0x001E51A8,DeleteParticleEffectsByPackage,particleEffect.o,,,
0x001E5240,DeleteParticleEffectsByID,particleEffect.o,,,
0x001E5090,DeleteParticleEffect,particleEffect.o,,,
0x001E5438,SetParticleEffectClipEnableFlag,particleEffect.o,,,
0x001E5308,DisableParticleEffectGeometryControl,particleEffect.o,,,
0x001E5038,DispParticleEffects,particleEffect.o,,,
0x001E4F08,SetParticleEffectPackage,particleEffect.o,,,
0x001E49E0,SetParticleEffect,particleEffect.o,,,
0x001E4C00,ExecParticleEffects,particleEffect.o,,,
0x001E4DF8,ResetParticleEffectPackages,particleEffect.o,,,
0x001E4BC0,SetParticleEffectUpperLimit,particleEffect.o,,,
0x001E5328,GetParticleIDWithName,particleEffect.o,,,
0x001E4B80,SetParticleEffectGeometry,particleEffect.o,,,
0x001E54E8,ParticleLayoutDL,particleLayout.o,,,
0x001E5460,DeleteParticleLayout,particleLayout.o,,,
0x001E54E0,ParticleLayoutGeo,particleLayout.o,,,
0x001E5470,InitParticleLayoutGeo,particleLayout.o,,,
0x001E54F0,InitRopeGeo,rope.o,,,
0x001E5DB0,CheckRopeUpperWallClimbable,rope.o,,,
0x001E5DC8,RopeGeo,rope.o,,,
0x001E5BE8,RopeDL,rope.o,,,
0x001E59A0,HoldRope,rope.o,,,
0x001E5DC0,ReleaseRope,rope.o,,,
0x001E5988,SetRopeFixPoint,rope.o,,,
0x001E5E40,RopeFixGeo,ropeFix.o,,,
0x001E5E80,RopeFixDL,ropeFix.o,,,
0x001E5EC8,InitRopeFixGeo,ropeFix.o,,,
0x001E63C0,ExecRotObjectMoveEndReaction,rotObject.o,,,
0x001E65E0,RestoreRotObjectGeo,rotObject.o,,,
0x001E63B8,ExecRotObjectMoveStartReaction,rotObject.o,,,
0x001E6438,InitRotObjectGeo,rotObject.o,,,
0x001E63C8,GetRotObjectGlobalHoldGeometry,rotObject.o,,,
0x001E6560,GetRotObjectRotCount,rotObject.o,,,
0x001E5FD8,GetRotObjectHoldPoint,rotObject.o,,,
0x001E5FA0,RotObjectDL,rotObject.o,,,
0x001E65E8,RestoreRotObjectExtGeo,rotObject.o,,,
0x001E60D0,MoveRotObjectWithHoldPoint,rotObject.o,,,
0x001E6580,GetRotObjectZPlusDirection,rotObject.o,,,
0x001E5F08,RotObjectGeo,rotObject.o,,,
0x001E6608,MemoryRotObject,rotObject.o,,,
0x001E7598,MemorySpiderLayout,spider.o,,,
0x001E74E0,RestoreSpiderLayoutExtGeo,spider.o,,,
0x001E6B50,SpiderLayoutGeo,spider.o,,,
0x001E74D8,RestoreSpiderLayoutGeo,spider.o,,,
0x001E7250,SetSpiderGroupReviveStatus,spider.o,,,
0x001E7658,WakeUpSpidersFromGenerator,spider.o,,,
0x001E72B0,GetNearestOfLayoutSpiders,spider.o,,,
0x001E73E0,CheckSpidersInsideOfReviveRange,spider.o,,,
0x001E6790,WakeUpLayoutedSpiders,spider.o,,,
0x001E7890,DeadAllSpiders,spider.o,,,
0x001E69E8,CallSpidersToReviveEnemy,spider.o,,,
0x001E77C8,GetAliveSpiders,spider.o,,,
0x001E6628,InitSpiderLayoutGeo,spider.o,,,
0x001E7730,DeleteAllSpidersOfLayoutGroup,spider.o,,,
0x001E7290,DeleteSpiderFromLayoutGroup,spider.o,,,
0x001E6F30,DispAllMemberOfSpider,spider.o,,,
0x001E7908,EntrySpiderGroupManager,spiderGroupManager.o,,,
0x001E7F10,EntryToSpiderGroupManagerForReviveMaster,spiderGroupManager.o,,,
0x001E7F38,getReviveEnemyGObj,spiderGroupManager.o,,,
0x001E7E18,InitSpiderGroupManager,spiderGroupManager.o,,,
0x001E7E68,DispAllSpiderGroups,spiderGroupManager.o,,,
0x001E7E40,EntryRevivedSpiderGroupManager,spiderGroupManager.o,,,
0x001E7C40,ExecSpiderGroupManager,spiderGroupManager.o,,,
0x001E7F98,InitStageMultiBgaManager,stageMultiBgaManager.o,,,
0x001E80F8,EntryStageMultiBgaManagerSensitive,stageMultiBgaManager.o,,,
0x001E8038,EntryStageMultiBgaManager,stageMultiBgaManager.o,,,
0x001E81C8,DispStageMultiBgaManager,stageMultiBgaManager.o,,,
0x001EBA68,SetMotionBlur,staticBlur.o,,,
0x001EAFD0,MotionBlur,staticBlur.o,,,
0x001EB9C0,InitStaticBlur,staticBlur.o,,,
0x001EBAB0,InitializeStaticBlur,staticBlur.o,,,
0x001EBAA8,SetAuraInspireParam,staticBlur.o,,,
0x001EB848,FullScreenEffectAfter,staticBlur.o,,,
0x001EA918,depthField,staticBlur.o,,,
0x001EB6D0,FullScreenEffectBefore,staticBlur.o,,,
0x001E97E0,makeFullScreenFlareBefore,staticBlur.o,,,
0x001EAFC0,GetSunWorldPos,staticBlur.o,,,
0x001EA1A0,makeFullScreenFlareAfter,staticBlur.o,,,
0x001EBAB8,_initStaticBlur,staticBlur.o,,,
0x001EBA58,StaticBlur,staticBlur.o,,,
0x001EBA80,SetDepthFadeParam,staticBlur.o,,,
0x001EBA70,SetStaticBlur,staticBlur.o,,,
0x001EBB30,SetAuraEffect,staticBlur.o,,,
0x001EBA60,StaticBlurDL,staticBlur.o,,,
0x001EBB38,InitStormPackage,stormTest.o,,,
0x001EC628,StormTestDL,stormTest.o,,,
0x001EC640,InitStormTestGeo,stormTest.o,,,
0x001EC618,StormTestGeo,stormTest.o,,,
0x001EBFB8,ClipStormByCamera,stormTest.o,,,
0x001EC170,UpdateStormPackage,stormTest.o,,,
0x001EC338,DispStormPackage,stormTest.o,,,
0x001EBDF0,ClipStormByVolume,stormTest.o,,,
0x001ECB00,GetStreamMotionData,streamMotionManager.o,,,
0x001ED038,StopStreamMotion,streamMotionManager.o,,,
0x001ED100,EntryStreamMotion,streamMotionManager.o,,,
0x001ECC90,ExecStreamMotionManager,streamMotionManager.o,,,
0x001EC910,PlayStreamMotion,streamMotionManager.o,,,
0x001EC930,ClearStreamMotionEntry,streamMotionManager.o,,,
0x001ECE68,StandbyStreamMotion,streamMotionManager.o,,,
0x001ED1A8,CheckReadyStreamMotion,streamMotionManager.o,,,
0x001ED208,ClearAllStreamMotionEntry,streamMotionManager.o,,,
0x001ED150,GetDataSizeOfStreamMotion,streamMotionManager.o,,,
0x001ED040,DeleteStreamMotionManager,streamMotionManager.o,,,
0x001ED1E8,SetStreamMotionFinishCallBackFunc,streamMotionManager.o,,,
0x001ED1A0,InitStreamMotionManager,streamMotionManager.o,,,
0x001ED398,SugiLeafGeo2,sugiTree.o,,,
0x001ED570,SugiLeafDL2,sugiTree.o,,,
0x001ED760,SugiLeafGeo,sugiTree.o,,,
0x001ED818,InitSugiLeafGeo2,sugiTree.o,,,
0x001ED708,InitSugiLeafGeo,sugiTree.o,,,
0x001EE060,IsTorchLightOn,torch.o,,,
0x001EE058,TorchDL,torch.o,,,
0x001EE158,SetTorchChainReactionFlag,torch.o,,,
0x001EDF60,InitTorchGeo,torch.o,,,
0x001ED8D0,LightTorchOn,torch.o,,,
0x001EE148,SetTorchLife,torch.o,,,
0x001EDA38,LightTorchOff,torch.o,,,
0x001EE070,CheckTorchChainReaction,torch.o,,,
0x001ED8A0,torchOffSE,torch.o,,,
0x001EDD38,TorchGeo,torch.o,,,
0x001EE168,UpdateRealTimeGeometryValue,torch.o,,,
0x001EDBE0,CheckTorchChainReactionReverse,torch.o,,,
0x001EE1F8,RequestGetWayBegin,waySystemManager.o,,,
0x001EE1B8,CreateWaySystemManagerGObj,waySystemManager.o,,,
0x001EE2D8,weaponHitReactionSE,weapon.o,,,
0x001EFFE0,CheckWeaponKind,weapon.o,,,
0x001F0168,ReleaseWeaponWithFumble,weapon.o,,,
0x001F0068,LightTorchOnOfWeaponWithNoSE,weapon.o,,,
0x001EFEC8,CheckSwapableWeapon,weapon.o,,,
0x001EF608,InitWeaponGeo,weapon.o,,,
0x001EF220,WeaponCurPos,weapon.o,,,
0x001EFFF0,LightTorchOnOfWeapon,weapon.o,,,
0x001EF2A0,ExecWeaponHitReaction,weapon.o,,,
0x001F03E0,ExecDemoQueensSword,weapon.o,,,
0x001EE2E8,weaponStickSE,weapon.o,,,
0x001EE2F0,ReleaseWeaponWithFumbleTargetPos,weapon.o,,,
0x001F00E0,LightTorchOffOfWeapon,weapon.o,,,
0x001EE418,ReleaseWeaponWithFumbleSequential,weapon.o,,,
0x001EF280,WeaponHitEffect,weapon.o,,,
0x001EF918,WeaponGeo,weapon.o,,,
0x001F0140,GetTorchGObjOfWeapon,weapon.o,,,
0x001EF940,dispInsectNet,weapon.o,,,
0x001F01E8,InitWeaponFumbleSequence,weapon.o,,,
0x001EFAE8,WeaponDL,weapon.o,,,
0x001EE2A8,torchOffOfWeaponSE,weapon.o,,,
0x001F02E8,InitDemoQueensSword,weapon.o,,,
0x001EFE70,PickupWeapon,weapon.o,,,
0x001F0200,GetWeaponWeight,weapon.o,,,
0x001EE2A0,torchOnOfWeaponSE,weapon.o,,,
0x001EE2E0,weaponFumbleSE,weapon.o,,,
0x001EFFB0,ReleaseWeapon,weapon.o,,,
0x001F0230,SetWeaponTorchChainReactionFlagAll,weapon.o,,,
0x001F03F8,InitWindField,windField.o,,,
0x001F0580,drawSenpuukiHaneUnit,windField.o,,,
0x001F0AF8,GetWindVector,windField.o,,,
0x001F0D80,drawSenpuukiHane,windField.o,,,
0x001F0E80,drawSenpuukiBase,windField.o,,,
0x001F0868,ExecWindField,windField.o,,,
0x001F0CF0,StopWindField,windField.o,,,
0x001F0D00,drawLines,windField.o,,,
0x001F0718,drawSenpuuki,windField.o,,,
0x001F0E00,drawSenpuukiUnit,windField.o,,,
0x001F0F80,ReinitWindManager,windManager.o,,,
0x001F0F00,ExecWindManager,windManager.o,,,
0x001F11B0,GetRegularizedWindSpeed,windManager.o,,,
0x001F1058,SetWindManager,windManager.o,,,
0x001F10D8,InitWindManager,windManager.o,,,
0x001F13E8,DispWireString,wireLetter.o,,,
0x001F1538,Draw2DBox,wireLetter.o,,,
0x001F14F0,DefaultColorWireString,wireLetter.o,,,
0x001F1290,DispWireLetter,wireLetter.o,,,
0x001F1520,ChangeColorWireString,wireLetter.o,,,
0x001F28D0,SetDirectWormTargetPos,worm.o,,,
0x001F2608,WormGeo,worm.o,,,
0x001F1FF0,GetWormRoute,worm.o,,,
0x001F28C8,WormDL,worm.o,,,
0x001F25B8,GetWormCaptureVector,worm.o,,,
0x001F29A8,SetWormReduceRatio,worm.o,,,
0x001F2200,InitWormGeo,worm.o,,,
0x001F29B8,TraceWormRoute,worm.o,,,
0x001F2BB8,malloc_SetPartition,Basic.o,,,
0x001F2CA8,freeseki,Basic.o,,,
0x001F2BA0,matrix_init,Basic.o,,,
0x001F2BC0,malloc_GetPartition,Basic.o,,,
0x001F2BC8,mallocseki,Basic.o,,,
0x001F2CD0,mallocsekistage,Basic.o,,,
0x001F2D18,reallocseki,Basic.o,,,
0x001F2BB0,malloc_MemCpy,Basic.o,,,
0x001F2B38,dma_init,Basic.o,,,
0x001F2CC8,resetmallocseki,Basic.o,,,
0x001F5288,bga_CalcAnimation,BgAnimation.o,,,
0x001F5610,bga_CalcSdfCamera,BgAnimation.o,,,
0x001F65B0,bga_InitLightning,BgAnimation.o,,,
0x001F65C0,bga_ResetAnimation,BgAnimation.o,,,
0x001F5080,bga_SetFrame,BgAnimation.o,,,
0x001F6378,bga_CheckAnimationFrameIn,BgAnimation.o,,,
0x001F5C60,bga_DispLightning,BgAnimation.o,,,
0x001F6490,bga_CheckSdfCameraFrame,BgAnimation.o,,,
0x001F6220,bga_SetCamFrame,BgAnimation.o,,,
0x001F6518,bga_CheckSdfCameraFrameIn,BgAnimation.o,,,
0x001F6170,bga_GetCameraMatrix,BgAnimation.o,,,
0x001F61A8,bga_InitSdfCamera,BgAnimation.o,,,
0x001F65B8,bga_SetUniqAnimationFlag,BgAnimation.o,,,
0x001F6258,bga_CheckAnimationFinish,BgAnimation.o,,,
0x001F6418,bga_CheckSdfCameraFinish,BgAnimation.o,,,
0x001F2D78,bga_InitData,BgAnimation.o,,,
0x001F62E0,bga_CheckAnimationFrame,BgAnimation.o,,,
0x001F6168,bga_ResetCamera,BgAnimation.o,,,
0x001F3438,bga_ApplyDObject,BgAnimation.o,,,
0x001F6610,bga_GetZoom,BgAnimation.o,,,
0x001F6BE8,font_Print,DisplayFont.o,,,
0x001F7010,font_Init,DisplayFont.o,,,
0x001F6FE0,font_GetWidth,DisplayFont.o,,,
0x001F6FE8,font_GetHeight,DisplayFont.o,,,
0x001F6618,font_CheckAlign,DisplayFont.o,,,
0x001F73E8,dl_Debug,DisplayList.o,,,
0x001F7610,dl_OpenDma,DisplayList.o,,,
0x001F71C0,dl_Swap,DisplayList.o,,,
0x001F7030,dl_Init,DisplayList.o,,,
0x001F7420,dl_CloseDma,DisplayList.o,,,
0x001F76A8,dl_GetPri,DisplayList.o,,,
0x001F7360,dl_PopPriority,DisplayList.o,,,
0x001F75E8,dl_SetDLPriority,DisplayList.o,,,
0x001F7560,dl_Out,DisplayList.o,,,
0x001F72D0,dl_PushPriority,DisplayList.o,,,
0x001F7148,dl_Clear,DisplayList.o,,,
0x001F7780,dpk_CheckBufferSize,DmaPacket.o,,,
0x001F76B0,dpk_Init,DmaPacket.o,,,
0x001F7748,dpk_SwapBuffer,DmaPacket.o,,,
0x001F77B0,enemy_Initialize,EnemyInit.o,,,
0x001F7AF0,enemy_GetPositionTable,EnemyInit.o,,,
0x001F8028,isysObjMoveCameraDLBeforeGObj,gobj_cam_dl.o,,,
0x001F7D88,isysGObjLinkCameraDLAfterGObj,gobj_cam_dl.o,,,
0x001F7E38,isysGObjCameraDlInit,gobj_cam_dl.o,,,
0x001F7DE0,isysGObjLinkCameraDLBeforeGObj,gobj_cam_dl.o,,,
0x001F7E48,isysGObjMoveCameraDLHead,gobj_cam_dl.o,,,
0x001F7F18,isysGObjLinkCameraDLHead,gobj_cam_dl.o,,,
0x001F7FC8,isysObjMoveCameraDLAfterGObj,gobj_cam_dl.o,,,
0x001F7CD0,isysGObjMoveCameraDL,gobj_cam_dl.o,,,
0x001F7D08,isysGObjLinkCameraDL,gobj_cam_dl.o,,,
0x001F7BA8,isysGObjRemoveCameraDL,gobj_cam_dl.o,,,
0x001F8D30,AdpcmUseAreaGet,adpcm_init.o,,,
0x001F8DA0,AdpcmInterStereoVolumeSetAll,adpcm_init.o,,,
0x001F8B98,AdpcmInterLeaveVolumeSet,adpcm_init.o,,,
0x001F8088,AdpcmStreamInit,adpcm_init.o,,,
0x001F8E48,AdpcmVolumeGet,adpcm_init.o,,,
0x001F8BD8,adpcmPauseRequest,adpcm_init.o,,,
0x001F88F0,AdpcmClose,adpcm_init.o,,,
0x001F83A8,adpcmDataSet,adpcm_init.o,,,
0x001F8E58,adpcmTickProc,adpcm_init.o,,,
0x001F87A8,AdpcmStop,adpcm_init.o,,,
0x001F81A0,adpcmTickProc2,adpcm_init.o,,,
0x001F8CF8,AdpcmFadeCloseAll,adpcm_init.o,,,
0x001F8E30,AdpcmInterLeaveVolumeGet,adpcm_init.o,,,
0x001F8778,AdpcmPlay,adpcm_init.o,,,
0x001F87B0,AdpcmOpen,adpcm_init.o,,,
0x001F8BC8,AdpcmVolumeSet,adpcm_init.o,,,
0x001F8D68,AdpcmFreeAreaGet,adpcm_init.o,,,
0x001F8BE0,AdpcmIopBuffAlloc,adpcm_init.o,,,
0x001F8C58,AdpcmOpenSync,adpcm_init.o,,,
0x001FCF68,ACTSetEnvAllmighty,adpcm_init.o,,,
0x001FD090,GetSofaPosition,adpcm_init.o,,,
0x001F92D8,ACTGetEnvironment,adpcm_init.o,,,
0x001F9030,DebugActOrientFlag,adpcm_init.o,,,
0x001FD110,GetCollisCenterPositionSimple,adpcm_init.o,,,
0x001FD1B8,CheckWallAttributeEdegWall,adpcm_init.o,,,
0x001FE370,ACTWay_SetBeginPositionIllegal,adpcm_init.o,,,
0x001FE118,ACTWayExec_Position,adpcm_init.o,,,
0x001FD938,ACTWayMove_NextDetail,adpcm_init.o,,,
0x001FE2F8,ACTWay_IsMustWalkFromWay,adpcm_init.o,,,
0x001FD5D0,ACTWayMove_BeginDetail,adpcm_init.o,,,
0x001FFEA0,actInitialize_only_charcter,act.o,,,
0x00200028,_ACTWait,act.o,,,
0x00200240,ActSetStartBrainStatus,act.o,,,
0x002001C8,ConvertStickToAbsCoord,act.o,,,
0x002001C0,actSetInterrupt,act.o,,,
0x001FE7B0,actInitialize,act.o,,,
